 written on 15Jul2019 at 12:44:12 
           3
        1331
   -3    3    5    2    2    0.000000   -0.000000
   -3    3    5    3    2    0.000000   -0.000000
   -3    3    5    1    3   -0.000000   -0.000000
   -3    3    5    2    3   -0.000000   -0.000000
   -3    3    5    3    3    0.000000    0.000000
   -3    4   -5    1    1    0.000000    0.000000
   -3    4   -5    2    1    0.000000    0.000000
   -3    4   -5    3    1   -0.000000    0.000000
   -3    4   -5    1    2    0.000000   -0.000000
   -3    4   -5    2    2   -0.000000    0.000000
   -3    4   -5    3    2    0.000000    0.000000
   -3    4   -5    1    3    0.000000    0.000000
   -3    4   -5    2    3   -0.000000   -0.000000
   -3    4   -5    3    3    0.000000    0.000000
   -3    4   -4    1    1    0.000000    0.000000
   -3    4   -4    2    1    0.000000   -0.000000
   -3    4   -4    3    1    0.000000   -0.000000
   -3    4   -4    1    2    0.000000   -0.000000
   -3    4   -4    2    2   -0.000001   -0.000000
   -3    4   -4    3    2   -0.000000    0.000000
   -3    4   -4    1    3    0.000000    0.000000
   -3    4   -4    2    3   -0.000000   -0.000000
   -3    4   -4    3    3    0.000000   -0.000000
   -3    4   -3    1    1    0.000001   -0.000000
   -3    4   -3    2    1    0.000001    0.000000
   -3    4   -3    3    1    0.000001   -0.000000
   -3    4   -3    1    2    0.000001    0.000000
   -3    4   -3    2    2    0.000000    0.000000
   -3    4   -3    3    2   -0.000000   -0.000000
   -3    4   -3    1    3    0.000001   -0.000000
   -3    4   -3    2    3   -0.000000   -0.000000
   -3    4   -3    3    3    0.000000   -0.000000
   -3    4   -2    1    1   -0.000000   -0.000000
   -3    4   -2    2    1   -0.000001    0.000000
   -3    4   -2    3    1    0.000002   -0.000000
   -3    4   -2    1    2   -0.000001    0.000000
   -3    4   -2    2    2   -0.000001    0.000000
   -3    4   -2    3    2    0.000001   -0.000000
   -3    4   -2    1    3    0.000002   -0.000000
   -3    4   -2    2    3    0.000001   -0.000000
   -3    4   -2    3    3   -0.000007    0.000000
   -3    4   -1    1    1   -0.000001   -0.000000
   -3    4   -1    2    1   -0.000002    0.000000
   -3    4   -1    3    1   -0.000005    0.000000
   -3    4   -1    1    2   -0.000002    0.000000
   -3    4   -1    2    2   -0.000002    0.000000
   -3    4   -1    3    2    0.000004   -0.000000
   -3    4   -1    1    3   -0.000005    0.000000
   -3    4   -1    2    3    0.000004   -0.000000
   -3    4   -1    3    3   -0.000058    0.000000
   -3    4    0    1    1   -0.000000   -0.000000
   -3    4    0    2    1   -0.000000    0.000000
   -3    4    0    3    1   -0.000000   -0.000000
   -3    4    0    1    2   -0.000000    0.000000
   -3    4    0    2    2    0.000009   -0.000000
   -3    4    0    3    2    0.000000   -0.000000
   -3    4    0    1    3    0.000000   -0.000000
   -3    4    0    2    3   -0.000000   -0.000000
   -3    4    0    3    3   -0.000290    0.000000
   -3    4    1    1    1   -0.000001    0.000000
   -3    4    1    2    1   -0.000002   -0.000000
   -3    4    1    3    1    0.000005    0.000000
   -3    4    1    1    2   -0.000002   -0.000000
   -3    4    1    2    2   -0.000002   -0.000000
   -3    4    1    3    2   -0.000004   -0.000000
   -3    4    1    1    3    0.000005    0.000000
   -3    4    1    2    3   -0.000004   -0.000000
   -3    4    1    3    3   -0.000058   -0.000000
   -3    4    2    1    1   -0.000000    0.000000
   -3    4    2    2    1   -0.000001    0.000000
   -3    4    2    3    1   -0.000002   -0.000000
   -3    4    2    1    2   -0.000001   -0.000000
   -3    4    2    2    2   -0.000001   -0.000000
   -3    4    2    3    2   -0.000001   -0.000000
   -3    4    2    1    3   -0.000002   -0.000000
   -3    4    2    2    3   -0.000001   -0.000000
   -3    4    2    3    3   -0.000007   -0.000000
   -3    4    3    1    1    0.000001    0.000000
   -3    4    3    2    1    0.000001    0.000000
   -3    4    3    3    1   -0.000001   -0.000000
   -3    4    3    1    2    0.000001   -0.000000
   -3    4    3    2    2    0.000000   -0.000000
   -3    4    3    3    2    0.000000    0.000000
   -3    4    3    1    3   -0.000001   -0.000000
   -3    4    3    2    3    0.000000    0.000000
   -3    4    3    3    3    0.000000    0.000000
   -3    4    4    1    1    0.000000   -0.000000
   -3    4    4    2    1    0.000000    0.000000
   -3    4    4    3    1   -0.000000   -0.000000
   -3    4    4    1    2    0.000000    0.000000
   -3    4    4    2    2   -0.000001   -0.000000
   -3    4    4    3    2    0.000000    0.000000
   -3    4    4    1    3   -0.000000   -0.000000
   -3    4    4    2    3    0.000000   -0.000000
   -3    4    4    3    3    0.000000    0.000000
   -3    4    5    1    1    0.000000    0.000000
   -3    4    5    2    1    0.000000    0.000000
   -3    4    5    3    1   -0.000000    0.000000
   -3    4    5    1    2    0.000000   -0.000000
   -3    4    5    2    2   -0.000000    0.000000
   -3    4    5    3    2    0.000000    0.000000
   -3    4    5    1    3    0.000000    0.000000
   -3    4    5    2    3   -0.000000   -0.000000
   -3    4    5    3    3    0.000000    0.000000
   -3    5   -5    1    1    0.000000   -0.000000
   -3    5   -5    2    1   -0.000000    0.000000
   -3    5   -5    3    1    0.000000    0.000000
   -3    5   -5    1    2   -0.000000   -0.000000
   -3    5   -5    2    2    0.000000    0.000000
   -3    5   -5    3    2    0.000000    0.000000
   -3    5   -5    1    3   -0.000000   -0.000000
   -3    5   -5    2    3   -0.000000   -0.000000
   -3    5   -5    3    3    0.000000   -0.000000
   -3    5   -4    1    1    0.000000    0.000000
   -3    5   -4    2    1   -0.000000   -0.000000
   -3    5   -4    3    1   -0.000000   -0.000000
   -3    5   -4    1    2    0.000000   -0.000000
   -3    5   -4    2    2   -0.000000    0.000000
   -3    5   -4    3    2   -0.000000    0.000000
   -3    5   -4    1    3    0.000000   -0.000000
   -3    5   -4    2    3   -0.000000   -0.000000
   -3    5   -4    3    3    0.000000    0.000000
   -3    5   -3    1    1    0.000000    0.000000
   -3    5   -3    2    1   -0.000000   -0.000000
   -3    5   -3    3    1    0.000000    0.000000
   -3    5   -3    1    2    0.000000   -0.000000
   -3    5   -3    2    2    0.000000   -0.000000
   -3    5   -3    3    2   -0.000001   -0.000000
   -3    5   -3    1    3   -0.000000    0.000000
   -3    5   -3    2    3   -0.000001   -0.000000
   -3    5   -3    3    3    0.000000   -0.000000
   -3    5   -2    1    1   -0.000000   -0.000000
   -3    5   -2    2    1    0.000000   -0.000000
   -3    5   -2    3    1   -0.000000   -0.000000
   -3    5   -2    1    2   -0.000000   -0.000000
   -3    5   -2    2    2   -0.000001   -0.000000
   -3    5   -2    3    2   -0.000003    0.000000
   -3    5   -2    1    3    0.000000   -0.000000
   -3    5   -2    2    3   -0.000003   -0.000000
   -3    5   -2    3    3   -0.000002    0.000000
   -3    5   -1    1    1   -0.000001   -0.000000
   -3    5   -1    2    1    0.000000    0.000000
   -3    5   -1    3    1    0.000000    0.000000
   -3    5   -1    1    2   -0.000000   -0.000000
   -3    5   -1    2    2   -0.000001    0.000000
   -3    5   -1    3    2   -0.000006    0.000000
   -3    5   -1    1    3   -0.000000    0.000000
   -3    5   -1    2    3   -0.000006   -0.000000
   -3    5   -1    3    3   -0.000024   -0.000000
   -3    5    0    1    1    0.000000   -0.000000
   -3    5    0    2    1   -0.000000    0.000000
   -3    5    0    3    1   -0.000000   -0.000000
   -3    5    0    1    2   -0.000000   -0.000000
   -3    5    0    2    2    0.000002   -0.000000
   -3    5    0    3    2    0.000000   -0.000000
   -3    5    0    1    3    0.000000   -0.000000
   -3    5    0    2    3    0.000000    0.000000
   -3    5    0    3    3   -0.000151    0.000000
   -3    5    1    1    1   -0.000001   -0.000000
   -3    5    1    2    1   -0.000000    0.000000
   -3    5    1    3    1    0.000000    0.000000
   -3    5    1    1    2    0.000000   -0.000000
   -3    5    1    2    2   -0.000001   -0.000000
   -3    5    1    3    2    0.000006   -0.000000
   -3    5    1    1    3   -0.000000    0.000000
   -3    5    1    2    3    0.000006    0.000000
   -3    5    1    3    3   -0.000024    0.000000
   -3    5    2    1    1   -0.000000    0.000000
   -3    5    2    2    1   -0.000000    0.000000
   -3    5    2    3    1   -0.000000   -0.000000
   -3    5    2    1    2    0.000000    0.000000
   -3    5    2    2    2   -0.000001    0.000000
   -3    5    2    3    2    0.000003    0.000000
   -3    5    2    1    3    0.000000   -0.000000
   -3    5    2    2    3    0.000003   -0.000000
   -3    5    2    3    3   -0.000002    0.000000
   -3    5    3    1    1    0.000000   -0.000000
   -3    5    3    2    1    0.000000    0.000000
   -3    5    3    3    1    0.000000    0.000000
   -3    5    3    1    2   -0.000000    0.000000
   -3    5    3    2    2    0.000000    0.000000
   -3    5    3    3    2    0.000001   -0.000000
   -3    5    3    1    3   -0.000000    0.000000
   -3    5    3    2    3    0.000001   -0.000000
   -3    5    3    3    3    0.000000    0.000000
   -3    5    4    1    1    0.000000   -0.000000
   -3    5    4    2    1    0.000000    0.000000
   -3    5    4    3    1   -0.000000   -0.000000
   -3    5    4    1    2   -0.000000    0.000000
   -3    5    4    2    2   -0.000000    0.000000
   -3    5    4    3    2    0.000000    0.000000
   -3    5    4    1    3    0.000000   -0.000000
   -3    5    4    2    3    0.000000   -0.000000
   -3    5    4    3    3    0.000000    0.000000
   -3    5    5    1    1    0.000000   -0.000000
   -3    5    5    2    1   -0.000000    0.000000
   -3    5    5    3    1    0.000000    0.000000
   -3    5    5    1    2   -0.000000   -0.000000
   -3    5    5    2    2    0.000000    0.000000
   -3    5    5    3    2    0.000000    0.000000
   -3    5    5    1    3   -0.000000   -0.000000
   -3    5    5    2    3   -0.000000   -0.000000
   -3    5    5    3    3    0.000000   -0.000000
   -2   -5   -5    1    1   -0.000000   -0.000000
   -2   -5   -5    2    1   -0.000000   -0.000000
   -2   -5   -5    3    1    0.000000    0.000000
   -2   -5   -5    1    2   -0.000000    0.000000
   -2   -5   -5    2    2   -0.000004   -0.000000
   -2   -5   -5    3    2    0.000000   -0.000000
   -2   -5   -5    1    3   -0.000000   -0.000000
   -2   -5   -5    2    3   -0.000000   -0.000000
   -2   -5   -5    3    3   -0.000000    0.000000
   -2   -5   -4    1    1   -0.000000    0.000000
   -2   -5   -4    2    1   -0.000000   -0.000000
   -2   -5   -4    3    1   -0.000000    0.000000
   -2   -5   -4    1    2    0.000000    0.000000
   -2   -5   -4    2    2   -0.000006    0.000000
   -2   -5   -4    3    2   -0.000000    0.000000
   -2   -5   -4    1    3    0.000000    0.000000
   -2   -5   -4    2    3   -0.000000    0.000000
   -2   -5   -4    3    3   -0.000000    0.000000
   -2   -5   -3    1    1   -0.000000   -0.000000
   -2   -5   -3    2    1    0.000000   -0.000000
   -2   -5   -3    3    1   -0.000000    0.000000
   -2   -5   -3    1    2   -0.000000    0.000000
   -2   -5   -3    2    2   -0.000002   -0.000000
   -2   -5   -3    3    2   -0.000003   -0.000000
   -2   -5   -3    1    3    0.000000    0.000000
   -2   -5   -3    2    3   -0.000003   -0.000000
   -2   -5   -3    3    3   -0.000001   -0.000000
   -2   -5   -2    1    1   -0.000000   -0.000000
   -2   -5   -2    2    1    0.000000    0.000000
   -2   -5   -2    3    1   -0.000000   -0.000000
   -2   -5   -2    1    2   -0.000000    0.000000
   -2   -5   -2    2    2   -0.000001    0.000000
   -2   -5   -2    3    2   -0.000010    0.000000
   -2   -5   -2    1    3    0.000000   -0.000000
   -2   -5   -2    2    3   -0.000010    0.000000
   -2   -5   -2    3    3   -0.000001   -0.000000
   -2   -5   -1    1    1    0.000000   -0.000000
   -2   -5   -1    2    1   -0.000000    0.000000
   -2   -5   -1    3    1    0.000000    0.000000
   -2   -5   -1    1    2   -0.000000    0.000000
   -2   -5   -1    2    2    0.000002    0.000000
   -2   -5   -1    3    2   -0.000022   -0.000000
   -2   -5   -1    1    3   -0.000000    0.000000
   -2   -5   -1    2    3   -0.000022   -0.000000
   -2   -5   -1    3    3   -0.000013   -0.000000
   -2   -5    0    1    1    0.000001    0.000000
   -2   -5    0    2    1   -0.000000   -0.000000
   -2   -5    0    3    1    0.000000   -0.000000
   -2   -5    0    1    2   -0.000000    0.000000
   -2   -5    0    2    2    0.000003   -0.000000
   -2   -5    0    3    2   -0.000000    0.000000
   -2   -5    0    1    3   -0.000000   -0.000000
   -2   -5    0    2    3   -0.000000    0.000000
   -2   -5    0    3    3   -0.000204   -0.000000
   -2   -5    1    1    1    0.000000    0.000000
   -2   -5    1    2    1   -0.000000   -0.000000
   -2   -5    1    3    1    0.000000    0.000000
   -2   -5    1    1    2   -0.000000   -0.000000
   -2   -5    1    2    2    0.000002   -0.000000
   -2   -5    1    3    2    0.000022   -0.000000
   -2   -5    1    1    3   -0.000000    0.000000
   -2   -5    1    2    3    0.000022   -0.000000
   -2   -5    1    3    3   -0.000013   -0.000000
   -2   -5    2    1    1   -0.000000    0.000000
   -2   -5    2    2    1   -0.000000   -0.000000
   -2   -5    2    3    1   -0.000000   -0.000000
   -2   -5    2    1    2    0.000000   -0.000000
   -2   -5    2    2    2   -0.000001    0.000000
   -2   -5    2    3    2    0.000010    0.000000
   -2   -5    2    1    3    0.000000   -0.000000
   -2   -5    2    2    3    0.000010    0.000000
   -2   -5    2    3    3   -0.000001   -0.000000
   -2   -5    3    1    1   -0.000000   -0.000000
   -2   -5    3    2    1   -0.000000   -0.000000
   -2   -5    3    3    1   -0.000000    0.000000
   -2   -5    3    1    2    0.000000    0.000000
   -2   -5    3    2    2   -0.000002    0.000000
   -2   -5    3    3    2    0.000003   -0.000000
   -2   -5    3    1    3    0.000000    0.000000
   -2   -5    3    2    3    0.000003   -0.000000
   -2   -5    3    3    3   -0.000001   -0.000000
   -2   -5    4    1    1   -0.000000   -0.000000
   -2   -5    4    2    1    0.000000   -0.000000
   -2   -5    4    3    1   -0.000000    0.000000
   -2   -5    4    1    2   -0.000000    0.000000
   -2   -5    4    2    2   -0.000006   -0.000000
   -2   -5    4    3    2    0.000000    0.000000
   -2   -5    4    1    3    0.000000    0.000000
   -2   -5    4    2    3    0.000000    0.000000
   -2   -5    4    3    3   -0.000000    0.000000
   -2   -5    5    1    1   -0.000000   -0.000000
   -2   -5    5    2    1   -0.000000   -0.000000
   -2   -5    5    3    1    0.000000    0.000000
   -2   -5    5    1    2   -0.000000    0.000000
   -2   -5    5    2    2   -0.000004   -0.000000
   -2   -5    5    3    2    0.000000   -0.000000
   -2   -5    5    1    3   -0.000000   -0.000000
   -2   -5    5    2    3   -0.000000   -0.000000
   -2   -5    5    3    3   -0.000000    0.000000
   -2   -4   -5    1    1   -0.000000    0.000000
   -2   -4   -5    2    1   -0.000000   -0.000000
   -2   -4   -5    3    1   -0.000000   -0.000000
   -2   -4   -5    1    2   -0.000000    0.000000
   -2   -4   -5    2    2   -0.000006   -0.000000
   -2   -4   -5    3    2   -0.000000   -0.000000
   -2   -4   -5    1    3    0.000000   -0.000000
   -2   -4   -5    2    3    0.000000   -0.000000
   -2   -4   -5    3    3   -0.000000   -0.000000
   -2   -4   -4    1    1   -0.000000   -0.000000
   -2   -4   -4    2    1    0.000000   -0.000000
   -2   -4   -4    3    1    0.000000   -0.000000
   -2   -4   -4    1    2    0.000000    0.000000
   -2   -4   -4    2    2   -0.000008    0.000000
   -2   -4   -4    3    2    0.000000    0.000000
   -2   -4   -4    1    3    0.000000    0.000000
   -2   -4   -4    2    3    0.000000    0.000000
   -2   -4   -4    3    3   -0.000000    0.000000
   -2   -4   -3    1    1   -0.000000   -0.000000
   -2   -4   -3    2    1   -0.000002    0.000000
   -2   -4   -3    3    1    0.000001   -0.000000
   -2   -4   -3    1    2   -0.000002    0.000000
   -2   -4   -3    2    2   -0.000007   -0.000000
   -2   -4   -3    3    2    0.000001   -0.000000
   -2   -4   -3    1    3    0.000001   -0.000000
   -2   -4   -3    2    3    0.000001   -0.000000
   -2   -4   -3    3    3   -0.000001    0.000000
   -2   -4   -2    1    1   -0.000001    0.000000
   -2   -4   -2    2    1    0.000003   -0.000000
   -2   -4   -2    3    1    0.000003    0.000000
   -2   -4   -2    1    2    0.000003    0.000000
   -2   -4   -2    2    2   -0.000008    0.000000
   -2   -4   -2    3    2   -0.000001    0.000000
   -2   -4   -2    1    3    0.000003    0.000000
   -2   -4   -2    2    3   -0.000001    0.000000
   -2   -4   -2    3    3   -0.000008   -0.000000
   -2   -4   -1    1    1    0.000000    0.000000
   -2   -4   -1    2    1    0.000007   -0.000000
   -2   -4   -1    3    1    0.000014   -0.000000
   -2   -4   -1    1    2    0.000007   -0.000000
   -2   -4   -1    2    2    0.000002    0.000000
   -2   -4   -1    3    2   -0.000014   -0.000000
   -2   -4   -1    1    3    0.000014   -0.000000
   -2   -4   -1    2    3   -0.000014   -0.000000
   -2   -4   -1    3    3   -0.000035   -0.000000
   -2   -4    0    1    1    0.000003   -0.000000
   -2   -4    0    2    1   -0.000002   -0.000000
   -2   -4    0    3    1   -0.000000    0.000000
   -2   -4    0    1    2   -0.000002    0.000000
   -2   -4    0    2    2    0.000026    0.000000
   -2   -4    0    3    2   -0.000000    0.000000
   -2   -4    0    1    3    0.000000   -0.000000
   -2   -4    0    2    3    0.000000    0.000000
   -2   -4    0    3    3   -0.000394   -0.000000
   -2   -4    1    1    1    0.000000   -0.000000
   -2   -4    1    2    1    0.000007    0.000000
   -2   -4    1    3    1   -0.000014   -0.000000
   -2   -4    1    1    2    0.000007    0.000000
   -2   -4    1    2    2    0.000002   -0.000000
   -2   -4    1    3    2    0.000014   -0.000000
   -2   -4    1    1    3   -0.000014   -0.000000
   -2   -4    1    2    3    0.000014   -0.000000
   -2   -4    1    3    3   -0.000035    0.000000
   -2   -4    2    1    1   -0.000001   -0.000000
   -2   -4    2    2    1    0.000003   -0.000000
   -2   -4    2    3    1   -0.000003    0.000000
   -2   -4    2    1    2    0.000003    0.000000
   -2   -4    2    2    2   -0.000008   -0.000000
   -2   -4    2    3    2    0.000001    0.000000
   -2   -4    2    1    3   -0.000003    0.000000
   -2   -4    2    2    3    0.000001    0.000000
   -2   -4    2    3    3   -0.000008    0.000000
   -2   -4    3    1    1   -0.000000    0.000000
   -2   -4    3    2    1   -0.000002   -0.000000
   -2   -4    3    3    1   -0.000001   -0.000000
   -2   -4    3    1    2   -0.000002   -0.000000
   -2   -4    3    2    2   -0.000007   -0.000000
   -2   -4    3    3    2   -0.000001   -0.000000
   -2   -4    3    1    3   -0.000001   -0.000000
   -2   -4    3    2    3   -0.000001   -0.000000
   -2   -4    3    3    3   -0.000001   -0.000000
   -2   -4    4    1    1   -0.000000    0.000000
   -2   -4    4    2    1    0.000000   -0.000000
   -2   -4    4    3    1   -0.000000   -0.000000
   -2   -4    4    1    2    0.000000    0.000000
   -2   -4    4    2    2   -0.000008    0.000000
   -2   -4    4    3    2   -0.000000   -0.000000
   -2   -4    4    1    3   -0.000000    0.000000
   -2   -4    4    2    3   -0.000000    0.000000
   -2   -4    4    3    3   -0.000000   -0.000000
   -2   -4    5    1    1   -0.000000    0.000000
   -2   -4    5    2    1   -0.000000   -0.000000
   -2   -4    5    3    1   -0.000000   -0.000000
   -2   -4    5    1    2   -0.000000    0.000000
   -2   -4    5    2    2   -0.000006   -0.000000
   -2   -4    5    3    2   -0.000000   -0.000000
   -2   -4    5    1    3    0.000000   -0.000000
   -2   -4    5    2    3    0.000000   -0.000000
   -2   -4    5    3    3   -0.000000   -0.000000
   -2   -3   -5    1    1   -0.000001   -0.000000
   -2   -3   -5    2    1   -0.000003    0.000000
   -2   -3   -5    3    1   -0.000000   -0.000000
   -2   -3   -5    1    2   -0.000003    0.000000
   -2   -3   -5    2    2   -0.000002    0.000000
   -2   -3   -5    3    2    0.000000   -0.000000
   -2   -3   -5    1    3    0.000000   -0.000000
   -2   -3   -5    2    3   -0.000000   -0.000000
   -2   -3   -5    3    3   -0.000000   -0.000000
   -2   -3   -4    1    1   -0.000001   -0.000000
   -2   -3   -4    2    1    0.000001    0.000000
   -2   -3   -4    3    1    0.000001    0.000000
   -2   -3   -4    1    2    0.000001    0.000000
   -2   -3   -4    2    2   -0.000007   -0.000000
   -2   -3   -4    3    2   -0.000002   -0.000000
   -2   -3   -4    1    3    0.000001    0.000000
   -2   -3   -4    2    3   -0.000002   -0.000000
   -2   -3   -4    3    3   -0.000000    0.000000
   -2   -3   -3    1    1   -0.000001   -0.000000
   -2   -3   -3    2    1   -0.000003    0.000000
   -2   -3   -3    3    1   -0.000002   -0.000000
   -2   -3   -3    1    2   -0.000003   -0.000000
   -2   -3   -3    2    2   -0.000014   -0.000000
   -2   -3   -3    3    2   -0.000003   -0.000000
   -2   -3   -3    1    3   -0.000002    0.000000
   -2   -3   -3    2    3   -0.000003    0.000000
   -2   -3   -3    3    3   -0.000001    0.000000
   -2   -3   -2    1    1   -0.000001   -0.000000
   -2   -3   -2    2    1   -0.000003   -0.000000
   -2   -3   -2    3    1   -0.000003    0.000000
   -2   -3   -2    1    2   -0.000003   -0.000000
   -2   -3   -2    2    2   -0.000027    0.000000
   -2   -3   -2    3    2    0.000012    0.000000
   -2   -3   -2    1    3   -0.000003    0.000000
   -2   -3   -2    2    3    0.000012    0.000000
   -2   -3   -2    3    3   -0.000027   -0.000000
   -2   -3   -1    1    1    0.000003   -0.000000
   -2   -3   -1    2    1    0.000009   -0.000000
   -2   -3   -1    3    1    0.000051   -0.000000
   -2   -3   -1    1    2    0.000009   -0.000000
   -2   -3   -1    2    2   -0.000032    0.000000
   -2   -3   -1    3    2    0.000062   -0.000000
   -2   -3   -1    1    3    0.000051   -0.000000
   -2   -3   -1    2    3    0.000062   -0.000000
   -2   -3   -1    3    3   -0.000256   -0.000000
   -2   -3    0    1    1   -0.000001   -0.000000
   -2   -3    0    2    1    0.000050    0.000000
   -2   -3    0    3    1    0.000000    0.000000
   -2   -3    0    1    2    0.000050   -0.000000
   -2   -3    0    2    2    0.000120   -0.000000
   -2   -3    0    3    2   -0.000000    0.000000
   -2   -3    0    1    3   -0.000000    0.000000
   -2   -3    0    2    3    0.000000    0.000000
   -2   -3    0    3    3   -0.001595   -0.000000
   -2   -3    1    1    1    0.000003   -0.000000
   -2   -3    1    2    1    0.000009    0.000000
   -2   -3    1    3    1   -0.000051   -0.000000
   -2   -3    1    1    2    0.000009    0.000000
   -2   -3    1    2    2   -0.000032   -0.000000
   -2   -3    1    3    2   -0.000062   -0.000000
   -2   -3    1    1    3   -0.000051   -0.000000
   -2   -3    1    2    3   -0.000062   -0.000000
   -2   -3    1    3    3   -0.000256    0.000000
   -2   -3    2    1    1   -0.000001    0.000000
   -2   -3    2    2    1   -0.000003    0.000000
   -2   -3    2    3    1    0.000003    0.000000
   -2   -3    2    1    2   -0.000003    0.000000
   -2   -3    2    2    2   -0.000027   -0.000000
   -2   -3    2    3    2   -0.000012    0.000000
   -2   -3    2    1    3    0.000003    0.000000
   -2   -3    2    2    3   -0.000012    0.000000
   -2   -3    2    3    3   -0.000027    0.000000
   -2   -3    3    1    1   -0.000001    0.000000
   -2   -3    3    2    1   -0.000003    0.000000
   -2   -3    3    3    1    0.000002   -0.000000
   -2   -3    3    1    2   -0.000003    0.000000
   -2   -3    3    2    2   -0.000014   -0.000000
   -2   -3    3    3    2    0.000003   -0.000000
   -2   -3    3    1    3    0.000002    0.000000
   -2   -3    3    2    3    0.000003   -0.000000
   -2   -3    3    3    3   -0.000001   -0.000000
   -2   -3    4    1    1   -0.000001    0.000000
   -2   -3    4    2    1    0.000001   -0.000000
   -2   -3    4    3    1   -0.000001    0.000000
   -2   -3    4    1    2    0.000001   -0.000000
   -2   -3    4    2    2   -0.000007    0.000000
   -2   -3    4    3    2    0.000002   -0.000000
   -2   -3    4    1    3   -0.000001    0.000000
   -2   -3    4    2    3    0.000002   -0.000000
   -2   -3    4    3    3   -0.000000   -0.000000
   -2   -3    5    1    1   -0.000001   -0.000000
   -2   -3    5    2    1   -0.000003    0.000000
   -2   -3    5    3    1   -0.000000   -0.000000
   -2   -3    5    1    2   -0.000003    0.000000
   -2   -3    5    2    2   -0.000002    0.000000
   -2   -3    5    3    2    0.000000   -0.000000
   -2   -3    5    1    3    0.000000   -0.000000
   -2   -3    5    2    3   -0.000000   -0.000000
   -2   -3    5    3    3   -0.000000   -0.000000
   -2   -2   -5    1    1   -0.000001    0.000000
   -2   -2   -5    2    1   -0.000010    0.000000
   -2   -2   -5    3    1   -0.000000    0.000000
   -2   -2   -5    1    2   -0.000010    0.000000
   -2   -2   -5    2    2   -0.000001   -0.000000
   -2   -2   -5    3    2    0.000000   -0.000000
   -2   -2   -5    1    3    0.000000    0.000000
   -2   -2   -5    2    3   -0.000000   -0.000000
   -2   -2   -5    3    3   -0.000000   -0.000000
   -2   -2   -4    1    1   -0.000008    0.000000
   -2   -2   -4    2    1   -0.000001   -0.000000
   -2   -2   -4    3    1    0.000003   -0.000000
   -2   -2   -4    1    2   -0.000001   -0.000000
   -2   -2   -4    2    2   -0.000008   -0.000000
   -2   -2   -4    3    2    0.000003    0.000000
   -2   -2   -4    1    3    0.000003   -0.000000
   -2   -2   -4    2    3    0.000003    0.000000
   -2   -2   -4    3    3   -0.000001   -0.000000
   -2   -2   -3    1    1   -0.000027    0.000000
   -2   -2   -3    2    1    0.000012    0.000000
   -2   -2   -3    3    1   -0.000003    0.000000
   -2   -2   -3    1    2    0.000012    0.000000
   -2   -2   -3    2    2   -0.000027   -0.000000
   -2   -2   -3    3    2   -0.000003   -0.000000
   -2   -2   -3    1    3   -0.000003    0.000000
   -2   -2   -3    2    3   -0.000003    0.000000
   -2   -2   -3    3    3   -0.000001    0.000000
   -2   -2   -2    1    1   -0.000056   -0.000000
   -2   -2   -2    2    1   -0.000017    0.000000
   -2   -2   -2    3    1   -0.000017   -0.000000
   -2   -2   -2    1    2   -0.000017    0.000000
   -2   -2   -2    2    2   -0.000056   -0.000000
   -2   -2   -2    3    2   -0.000017    0.000000
   -2   -2   -2    1    3   -0.000017   -0.000000
   -2   -2   -2    2    3   -0.000017    0.000000
   -2   -2   -2    3    3   -0.000056   -0.000000
   -2   -2   -1    1    1   -0.000049   -0.000000
   -2   -2   -1    2    1   -0.000118   -0.000000
   -2   -2   -1    3    1    0.000323    0.000000
   -2   -2   -1    1    2   -0.000118   -0.000000
   -2   -2   -1    2    2   -0.000049    0.000000
   -2   -2   -1    3    2    0.000323    0.000000
   -2   -2   -1    1    3    0.000323   -0.000000
   -2   -2   -1    2    3    0.000323    0.000000
   -2   -2   -1    3    3   -0.001066    0.000000
   -2   -2    0    1    1    0.000197   -0.000000
   -2   -2    0    2    1    0.000602    0.000000
   -2   -2    0    3    1   -0.000000    0.000000
   -2   -2    0    1    2    0.000602    0.000000
   -2   -2    0    2    2    0.000197   -0.000000
   -2   -2    0    3    2    0.000000   -0.000000
   -2   -2    0    1    3    0.000000   -0.000000
   -2   -2    0    2    3   -0.000000   -0.000000
   -2   -2    0    3    3   -0.007034    0.000000
   -2   -2    1    1    1   -0.000049    0.000000
   -2   -2    1    2    1   -0.000118    0.000000
   -2   -2    1    3    1   -0.000323   -0.000000
   -2   -2    1    1    2   -0.000118    0.000000
   -2   -2    1    2    2   -0.000049    0.000000
   -2   -2    1    3    2   -0.000323    0.000000
   -2   -2    1    1    3   -0.000323   -0.000000
   -2   -2    1    2    3   -0.000323    0.000000
   -2   -2    1    3    3   -0.001066   -0.000000
   -2   -2    2    1    1   -0.000056   -0.000000
   -2   -2    2    2    1   -0.000017   -0.000000
   -2   -2    2    3    1    0.000017   -0.000000
   -2   -2    2    1    2   -0.000017    0.000000
   -2   -2    2    2    2   -0.000056    0.000000
   -2   -2    2    3    2    0.000017    0.000000
   -2   -2    2    1    3    0.000017   -0.000000
   -2   -2    2    2    3    0.000017    0.000000
   -2   -2    2    3    3   -0.000056    0.000000
   -2   -2    3    1    1   -0.000027   -0.000000
   -2   -2    3    2    1    0.000012   -0.000000
   -2   -2    3    3    1    0.000003    0.000000
   -2   -2    3    1    2    0.000012   -0.000000
